identity/LineItemId,bill/BillingPeriodStartDate,lineItem/UsageStartDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/UnblendedCost,lineItem/UsageAmount,anomaly/IsAnomaly,anomaly/AnomalyReason
li-2026-01-19-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-19 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,26.47497263820148,40730.727135694586,0,Normal
li-2026-01-19-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-19 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,9.913983876822192,110.15537640913547,0,Normal
li-2026-01-20-AmazonEC2-1,2026-01-01 00:00:00,2026-01-20 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,144.4345557459331,1504.5266223534697,0,Normal
li-2026-01-20-AmazonRDS-2,2026-01-01 00:00:00,2026-01-20 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,63.28466106876244,421.89774045841625,0,Normal
li-2026-01-20-AmazonS3-3,2026-01-01 00:00:00,2026-01-20 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,37.04381942814623,1610.60084470201,0,Normal
li-2026-01-20-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-20 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,25.61970724274347,39414.93421960534,0,Normal
li-2026-01-20-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-20 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,11.008353783238677,122.3150420359853,0,Normal
li-2026-01-21-AmazonEC2-1,2026-01-01 00:00:00,2026-01-21 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,138.15278929550226,1439.091555161482,0,Normal
li-2026-01-21-AmazonRDS-2,2026-01-01 00:00:00,2026-01-21 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,62.88481668687784,419.2321112458523,0,Normal
li-2026-01-21-AmazonS3-3,2026-01-01 00:00:00,2026-01-21 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,35.70505752552014,1552.3938054573973,0,Normal
li-2026-01-21-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-21 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.915905196202868,38332.1618403121,0,Normal
li-2026-01-21-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-21 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,10.80669739390697,120.07441548785523,0,Normal
li-2026-01-22-AmazonEC2-1,2026-01-01 00:00:00,2026-01-22 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,146.56205651965817,1526.6880887464392,0,Normal
li-2026-01-22-AmazonRDS-2,2026-01-01 00:00:00,2026-01-22 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,61.93971724407873,412.9314482938582,0,Normal
li-2026-01-22-AmazonS3-3,2026-01-01 00:00:00,2026-01-22 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,36.95995551330302,1606.954587534914,0,Normal
li-2026-01-22-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-22 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,25.104592461828872,38622.44994127519,0,Normal
li-2026-01-22-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-22 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,10.528152013965185,116.97946682183539,0,Normal
li-2026-01-23-AmazonEC2-1,2026-01-01 00:00:00,2026-01-23 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,138.84254451153424,1446.2765053284816,0,Normal
li-2026-01-23-AmazonRDS-2,2026-01-01 00:00:00,2026-01-23 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,69.54599385690064,463.63995904600426,0,Normal
li-2026-01-23-AmazonS3-3,2026-01-01 00:00:00,2026-01-23 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,38.204975508770524,1661.085891685675,0,Normal
li-2026-01-23-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-23 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,25.727790539967852,39581.21621533516,0,Normal
li-2026-01-23-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-23 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,9.673558606301922,107.4839845144658,0,Normal
li-2026-01-24-AmazonEC2-1,2026-01-01 00:00:00,2026-01-24 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,94.69529847786734,986.4093591444514,0,Normal
li-2026-01-24-AmazonRDS-2,2026-01-01 00:00:00,2026-01-24 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,56.69956624568241,377.99710830454944,0,Normal
li-2026-01-24-AmazonS3-3,2026-01-01 00:00:00,2026-01-24 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,38.26980208499002,1663.904438477827,0,Normal
li-2026-01-24-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-24 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.691749122510593,37987.306342323995,0,Normal
li-2026-01-24-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-24 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,17.611766366161454,195.6862929573495,0,Normal
li-2026-01-25-AmazonEC2-1,2026-01-01 00:00:00,2026-01-25 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,84.36311508755671,878.7824488287157,0,Normal
li-2026-01-25-AmazonRDS-2,2026-01-01 00:00:00,2026-01-25 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,60.51108152335493,403.40721015569954,0,Normal
li-2026-01-25-AmazonS3-3,2026-01-01 00:00:00,2026-01-25 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,37.98486632222867,1651.5159270534205,0,Normal
li-2026-01-25-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-25 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,26.689054113293,41060.08325122,0,Normal
li-2026-01-25-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-25 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,11.54644308172896,128.29381201921066,0,Normal
li-2026-01-26-AmazonEC2-1,2026-01-01 00:00:00,2026-01-26 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,138.2410745248221,1440.0111929668967,0,Normal
li-2026-01-26-AmazonRDS-2,2026-01-01 00:00:00,2026-01-26 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,66.17663441296915,441.1775627531277,0,Normal
li-2026-01-26-AmazonS3-3,2026-01-01 00:00:00,2026-01-26 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,39.28099186773503,1707.8692116406537,0,Normal
li-2026-01-26-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-26 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.501840384143524,37695.1390525285,0,Normal
li-2026-01-26-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-26 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,9.42154888083928,104.68387645376978,0,Normal
li-2026-01-27-AmazonEC2-1,2026-01-01 00:00:00,2026-01-27 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,143.57495233593335,1495.5724201659723,0,Normal
li-2026-01-27-AmazonRDS-2,2026-01-01 00:00:00,2026-01-27 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,64.12094050271006,427.4729366847337,0,Normal
li-2026-01-27-AmazonS3-3,2026-01-01 00:00:00,2026-01-27 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,38.777762835093725,1685.9896884823359,0,Normal
li-2026-01-27-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-27 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.715609087266913,38024.01398041064,0,Normal
li-2026-01-27-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-27 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,12.79946622531974,142.21629139244158,0,Normal
li-2026-01-28-AmazonEC2-1,2026-01-01 00:00:00,2026-01-28 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,143.79799937716626,1497.895826845482,0,Normal
li-2026-01-28-AmazonRDS-2,2026-01-01 00:00:00,2026-01-28 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,65.71459904175322,438.09732694502145,0,Normal
li-2026-01-28-AmazonS3-3,2026-01-01 00:00:00,2026-01-28 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,40.612862118838954,1765.7766138625632,0,Normal
li-2026-01-28-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-28 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,25.50370307353889,39236.46626698291,0,Normal
li-2026-01-28-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-28 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,10.234001586920217,113.71112874355796,0,Normal
li-2026-01-29-AmazonEC2-1,2026-01-01 00:00:00,2026-01-29 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,142.20868505232536,1481.3404692950558,0,Normal
li-2026-01-29-AmazonRDS-2,2026-01-01 00:00:00,2026-01-29 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,63.72974408414504,424.86496056096695,0,Normal
li-2026-01-29-AmazonS3-3,2026-01-01 00:00:00,2026-01-29 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,38.41232838806822,1670.1012342638355,0,Normal
li-2026-01-29-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-29 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.023543916574518,36959.29833319157,0,Normal
li-2026-01-29-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-29 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,13.753863510030762,152.82070566700847,0,Normal
li-2026-01-30-AmazonEC2-1,2026-01-01 00:00:00,2026-01-30 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,142.3354869058502,1482.6613219359394,0,Normal
li-2026-01-30-AmazonRDS-2,2026-01-01 00:00:00,2026-01-30 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,64.79561469513222,431.9707646342148,0,Normal
li-2026-01-30-AmazonS3-3,2026-01-01 00:00:00,2026-01-30 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,40.38231879677278,1755.7529911640338,0,Normal
li-2026-01-30-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-30 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,25.879021481589753,39813.87920244577,0,Normal
li-2026-01-30-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-30 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,13.449354149486382,149.43726832762647,0,Normal
li-2026-01-31-AmazonEC2-1,2026-01-01 00:00:00,2026-01-31 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,92.71042323614353,965.7335753764951,0,Normal
li-2026-01-31-AmazonRDS-2,2026-01-01 00:00:00,2026-01-31 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,58.773246111944935,391.8216407462996,0,Normal
li-2026-01-31-AmazonS3-3,2026-01-01 00:00:00,2026-01-31 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,41.012146509073226,1783.136804742314,0,Normal
li-2026-01-31-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-31 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,25.744747267179264,39607.3034879681,0,Normal
li-2026-01-31-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-31 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,14.553997672569992,161.7110852507777,0,Normal
li-2026-02-01-AmazonEC2-1,2026-02-01 00:00:00,2026-02-01 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,98.30976485647483,1024.0600505882794,0,Normal
li-2026-02-01-AmazonRDS-2,2026-02-01 00:00:00,2026-02-01 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,57.679466486813084,384.5297765787539,0,Normal
li-2026-02-01-AmazonS3-3,2026-02-01 00:00:00,2026-02-01 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,41.724166352488446,1814.0941892386281,0,Normal
li-2026-02-01-AmazonDynamoDB-4,2026-02-01 00:00:00,2026-02-01 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.895885556505853,38301.36239462439,0,Normal
li-2026-02-01-AWSDataTransfer-5,2026-02-01 00:00:00,2026-02-01 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,18.343848620311967,203.82054022568852,0,Normal
li-2026-02-02-AmazonEC2-1,2026-02-01 00:00:00,2026-02-02 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,149.61158819919987,1558.4540437416654,0,Normal
li-2026-02-02-AmazonRDS-2,2026-02-01 00:00:00,2026-02-02 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,67.48045416509383,449.8696944339589,0,Normal
li-2026-02-02-AmazonS3-3,2026-02-01 00:00:00,2026-02-02 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,40.007954899864785,1739.476299994121,0,Normal
li-2026-02-02-AmazonDynamoDB-4,2026-02-01 00:00:00,2026-02-02 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.642581190568073,37911.66337010473,0,Normal
li-2026-02-02-AWSDataTransfer-5,2026-02-01 00:00:00,2026-02-02 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,10.53545900365117,117.0606555961241,0,Normal
li-2026-02-03-AmazonEC2-1,2026-02-01 00:00:00,2026-02-03 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,145.99055436750032,1520.7349413281283,0,Normal
li-2026-02-03-AmazonRDS-2,2026-02-01 00:00:00,2026-02-03 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,66.98332538792587,446.5555025861725,0,Normal
li-2026-02-03-AmazonS3-3,2026-02-01 00:00:00,2026-02-03 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,42.82411981705216,1861.9182529153113,0,Normal
li-2026-02-03-AmazonDynamoDB-4,2026-02-01 00:00:00,2026-02-03 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,25.502676407411425,39234.886780632965,0,Normal
li-2026-02-03-AWSDataTransfer-5,2026-02-01 00:00:00,2026-02-03 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,9.646910839620958,107.18789821801064,0,Normal
li-2026-02-04-AmazonEC2-1,2026-02-01 00:00:00,2026-02-04 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,136.85426710954042,1425.565282391046,0,Normal
li-2026-02-04-AmazonRDS-2,2026-02-01 00:00:00,2026-02-04 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,65.43236590750838,436.2157727167226,0,Normal
li-2026-02-04-AmazonS3-3,2026-02-01 00:00:00,2026-02-04 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,40.50998225136972,1761.3035761465096,0,Normal
li-2026-02-04-AmazonDynamoDB-4,2026-02-01 00:00:00,2026-02-04 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,26.416345213253376,40640.53109731289,0,Normal
li-2026-02-04-AWSDataTransfer-5,2026-02-01 00:00:00,2026-02-04 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,15.939855992662405,177.10951102958228,0,Normal
li-2026-02-05-AmazonEC2-1,2026-02-01 00:00:00,2026-02-05 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,136.37251401603743,1420.5470210003898,0,Normal
li-2026-02-05-AmazonRDS-2,2026-02-01 00:00:00,2026-02-05 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,64.85722831669402,432.38152211129346,0,Normal
li-2026-02-05-AmazonS3-3,2026-02-01 00:00:00,2026-02-05 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,43.41293145427562,1887.5187588815488,0,Normal
li-2026-02-05-AmazonDynamoDB-4,2026-02-01 00:00:00,2026-02-05 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.54902035775682,37767.723627318184,0,Normal
li-2026-02-05-AWSDataTransfer-5,2026-02-01 00:00:00,2026-02-05 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,12.288717039244105,136.54130043604562,0,Normal
li-2026-02-06-AmazonEC2-1,2026-02-01 00:00:00,2026-02-06 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,138.4834829654872,1442.5362808904918,0,Normal
li-2026-02-06-AmazonRDS-2,2026-02-01 00:00:00,2026-02-06 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,65.95764545505493,439.71763636703287,0,Normal
li-2026-02-06-AmazonS3-3,2026-02-01 00:00:00,2026-02-06 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,43.959109202614535,1911.26561750498,0,Normal
li-2026-02-06-AmazonDynamoDB-4,2026-02-01 00:00:00,2026-02-06 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,25.698033273144382,39535.435804837514,0,Normal
li-2026-02-06-AWSDataTransfer-5,2026-02-01 00:00:00,2026-02-06 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,9.674546251740937,107.49495835267707,0,Normal
li-2026-02-07-AmazonEC2-1,2026-02-01 00:00:00,2026-02-07 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,88.5595782925134,922.4956072136812,0,Normal
li-2026-02-07-AmazonRDS-2,2026-02-01 00:00:00,2026-02-07 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,55.78507245124689,371.9004830083126,0,Normal
li-2026-02-07-AmazonS3-3,2026-02-01 00:00:00,2026-02-07 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,43.081555778747564,1873.1111208151115,0,Normal
li-2026-02-07-AmazonDynamoDB-4,2026-02-01 00:00:00,2026-02-07 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.829242278630524,38198.834274816196,0,Normal
li-2026-02-07-AWSDataTransfer-5,2026-02-01 00:00:00,2026-02-07 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,13.943727621363877,154.93030690404308,0,Normal
li-2026-02-08-AmazonEC2-1,2026-02-01 00:00:00,2026-02-08 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,85.76462032513929,893.381461720201,0,Normal
li-2026-02-08-AmazonRDS-2,2026-02-01 00:00:00,2026-02-08 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,61.790064561085345,411.93376374056896,0,Normal
li-2026-02-08-AmazonS3-3,2026-02-01 00:00:00,2026-02-08 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,43.89767575792369,1908.5945981705954,0,Normal
li-2026-02-08-AmazonDynamoDB-4,2026-02-01 00:00:00,2026-02-08 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.996349736807762,38455.92267201194,0,Normal
li-2026-02-08-AWSDataTransfer-5,2026-02-01 00:00:00,2026-02-08 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,11.357063108748779,126.18959009720867,0,Normal
li-2026-02-09-AmazonEC2-1,2026-02-01 00:00:00,2026-02-09 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,142.71359280169045,1486.599925017609,0,Normal
li-2026-02-09-AmazonRDS-2,2026-02-01 00:00:00,2026-02-09 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,64.04553811289536,426.9702540859691,0,Normal
li-2026-02-09-AmazonS3-3,2026-02-01 00:00:00,2026-02-09 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,45.11934651424117,1961.7107180104858,0,Normal
li-2026-02-09-AmazonDynamoDB-4,2026-02-01 00:00:00,2026-02-09 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,26.22619113040206,40347.98635446471,0,Normal
li-2026-02-09-AWSDataTransfer-5,2026-02-01 00:00:00,2026-02-09 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,19.304160627307134,214.49067363674595,0,Normal
li-2026-02-10-AmazonEC2-1,2026-02-01 00:00:00,2026-02-10 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,134.02195013763958,1396.0619806004122,0,Normal
li-2026-02-10-AmazonRDS-2,2026-02-01 00:00:00,2026-02-10 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,64.06172617296453,427.0781744864302,0,Normal
li-2026-02-10-AmazonS3-3,2026-02-01 00:00:00,2026-02-10 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,44.65679876336883,1941.5999462334275,0,Normal
li-2026-02-10-AmazonDynamoDB-4,2026-02-01 00:00:00,2026-02-10 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,25.36614116354307,39024.83255929703,0,Normal
li-2026-02-10-AWSDataTransfer-5,2026-02-01 00:00:00,2026-02-10 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,469.40861031875573,5215.651225763953,1,Massive Data Transfer (unauthorized backup copy)
li-2026-02-11-AmazonEC2-1,2026-02-01 00:00:00,2026-02-11 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,142.5204624090521,1484.5881500942926,0,Normal
li-2026-02-11-AmazonRDS-2,2026-02-01 00:00:00,2026-02-11 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,65.82518480156358,438.8345653437572,0,Normal
li-2026-02-11-AmazonS3-3,2026-02-01 00:00:00,2026-02-11 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,45.49767609854884,1978.1598303716885,0,Normal
li-2026-02-11-AmazonDynamoDB-4,2026-02-01 00:00:00,2026-02-11 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.381592172915628,37510.14180448558,0,Normal
li-2026-02-11-AWSDataTransfer-5,2026-02-01 00:00:00,2026-02-11 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,19.970725663768015,221.8969518196446,0,Normal
li-2026-02-12-AmazonEC2-1,2026-02-01 00:00:00,2026-02-12 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,152.92880648783603,1593.0084009149587,0,Normal
li-2026-02-12-AmazonRDS-2,2026-02-01 00:00:00,2026-02-12 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,66.66245337009985,444.4163558006657,0,Normal
li-2026-02-12-AmazonS3-3,2026-02-01 00:00:00,2026-02-12 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,45.368057798391625,1972.5242521039838,0,Normal
li-2026-02-12-AmazonDynamoDB-4,2026-02-01 00:00:00,2026-02-12 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,26.487973605189545,40750.72862336853,0,Normal
li-2026-02-12-AWSDataTransfer-5,2026-02-01 00:00:00,2026-02-12 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,12.503022519024064,138.92247243360072,0,Normal
li-2026-02-13-AmazonEC2-1,2026-02-01 00:00:00,2026-02-13 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,146.06160318360338,1521.4750331625353,0,Normal
li-2026-02-13-AmazonRDS-2,2026-02-01 00:00:00,2026-02-13 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,66.26668401147671,441.77789340984475,0,Normal
li-2026-02-13-AmazonS3-3,2026-02-01 00:00:00,2026-02-13 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,48.38980293321767,2103.9044753572903,0,Normal
li-2026-02-13-AmazonDynamoDB-4,2026-02-01 00:00:00,2026-02-13 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.353361371715877,37466.709802639816,0,Normal
li-2026-02-13-AWSDataTransfer-5,2026-02-01 00:00:00,2026-02-13 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,10.53462025968539,117.05133621872656,0,Normal
li-2026-02-14-AmazonEC2-1,2026-02-01 00:00:00,2026-02-14 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,96.06138020872947,1000.6393771742653,0,Normal
li-2026-02-14-AmazonRDS-2,2026-02-01 00:00:00,2026-02-14 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,56.23988408896414,374.93256059309425,0,Normal
li-2026-02-14-AmazonS3-3,2026-02-01 00:00:00,2026-02-14 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,47.63260040401798,2070.982626261651,0,Normal
li-2026-02-14-AmazonDynamoDB-4,2026-02-01 00:00:00,2026-02-14 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,23.551894940003187,36233.68452308183,0,Normal
li-2026-02-14-AWSDataTransfer-5,2026-02-01 00:00:00,2026-02-14 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,9.822766853299555,109.14185392555062,0,Normal
li-2026-02-15-AmazonEC2-1,2026-02-01 00:00:00,2026-02-15 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,98.70877987888579,1028.216457071727,0,Normal
li-2026-02-15-AmazonRDS-2,2026-02-01 00:00:00,2026-02-15 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,62.752341678431776,418.3489445228785,0,Normal
